image,digital_annotation,handwritten_annotation,forged,forgery_annotations,filename,size,name,x,y,w,h,modified_area,entity,original_area
X51005722699.png,0,0,1,"{""filename"": ""X51005722699.png"", ""size"": 610000, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 238, ""y"": 753, ""width"": 109, ""height"": 46}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 700, ""y"": 1212, ""width"": 110, ""height"": 47}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 695, ""y"": 1158, ""width"": 119, ""height"": 40}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51005722699.png,610000,"['rect', 'rect', 'rect']","[238, 700, 695]","[753, 1212, 1158]","[109, 110, 119]","[46, 47, 40]","[{'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Metadata', 'Total/payment', 'Total/payment']","['yes', 'no', 'no']"
X51005724552.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51005724609.png,0,0,1,"{""filename"": ""X51005724609.png"", ""size"": 3993625, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 251, ""y"": 778, ""width"": 19, ""height"": 35}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 271, ""y"": 779, ""width"": 20, ""height"": 34}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 367, ""y"": 472, ""width"": 18, ""height"": 35}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 347, ""y"": 472, ""width"": 19, ""height"": 35}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 346, ""y"": 1276, ""width"": 20, ""height"": 33}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 365, ""y"": 1277, ""width"": 20, ""height"": 32}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 288, ""y"": 1274, ""width"": 19, ""height"": 37}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 193, ""y"": 1273, ""width"": 20, ""height"": 37}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51005724609.png,3993625,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[251, 271, 367, 347, 346, 365, 288, 193]","[778, 779, 472, 472, 1276, 1277, 1274, 1273]","[19, 20, 18, 19, 20, 20, 19, 20]","[35, 34, 35, 35, 33, 32, 37, 37]","[{'None': 'True'}, {'None': 'True'}, {'None': 'True'}, {'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Product', 'Product', 'Metadata', 'Metadata', 'Other', 'Other', 'Other', 'Other']","['yes', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'no']"
X51005724611.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51005724621.png,1,0,0,0,,,[],[],[],[],[],[],[],[]
X51005724622.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51005724623.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51005724625.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51005724628.png,1,0,0,0,,,[],[],[],[],[],[],[],[]
X51005724629.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51005742068.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51005742110.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005745183.png,0,1,1,"{""filename"": ""X51005745183.png"", ""size"": 179919, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 365, ""y"": 848, ""width"": 50, ""height"": 23}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 254, ""y"": 606, ""width"": 50, ""height"": 21}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 601, ""y"": 701, ""width"": 17, ""height"": 18}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 599, ""y"": 780, ""width"": 18, ""height"": 17}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 597, ""y"": 813, ""width"": 19, ""height"": 19}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51005745183.png,179919,"['rect', 'rect', 'rect', 'rect', 'rect']","[365, 254, 601, 599, 597]","[848, 606, 701, 780, 813]","[50, 50, 17, 18, 19]","[23, 21, 18, 17, 19]","[{'CPI': 'True'}, {'None': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}]","['Other', 'Product', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'yes', 'no', 'no', 'no']"
X51005745188.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005745244.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005745249.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005745296.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51005746140.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005746203.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005746204.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005746207.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005746210.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005749904.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005749905.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757199.png,0,1,1,"{""filename"": ""X51005757199.png"", ""size"": 1258221, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 563, ""y"": 932, ""width"": 81, ""height"": 41}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 567, ""y"": 853, ""width"": 76, ""height"": 35}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51005757199.png,1258221,"['rect', 'rect']","[563, 567]","[932, 853]","[81, 76]","[41, 35]","[{'CPI': 'True'}, {'None': 'True'}]","['Total/payment', 'Total/payment']","['no', 'yes']"
X51005757201.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757235.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757273.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757286.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757290.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757294.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757308.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757342.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757351.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005757353.png,0,1,1,"{""filename"": ""X51005757353.png"", ""size"": 1161057, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 370, ""y"": 841, ""width"": 16, ""height"": 39}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 488, ""y"": 845, ""width"": 20, ""height"": 34}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51005757353.png,1161057,"['rect', 'rect']","[370, 488]","[841, 845]","[16, 20]","[39, 34]","[{'CPI': 'True'}, {'None': 'True'}]","['Product', 'Product']","['no', 'yes']"
X51005763940.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005763958.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005763999.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005764031.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806679.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806692.png,0,1,1,"{""filename"": ""X51005806692.png"", ""size"": 3109091, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 533, ""y"": 2026, ""width"": 40, ""height"": 46}, ""region_attributes"": {""Modified area"": {""PIX"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51005806692.png,3109091,['rect'],[533],[2026],[40],[46],[{'PIX': 'True'}],['Total/payment'],['no']
X51005806695.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806698.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806703.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806716.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806718.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806719.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005806720.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51005889296.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006008057.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008074.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008081.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008083.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008090.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008091.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008092.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008093.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006008197.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006311714.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006311758.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006311767.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006311778.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51006327976.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006327978.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006328345.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006328920.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006328937.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006328967.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006329399.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006329402.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006332575.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006332641.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006332649.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006334139.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006334699.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006334742.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006334766.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006334926.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006334927.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006335314.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006349081.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006349083.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006349085.png,0,1,1,"{""filename"": ""X51006349085.png"", ""size"": 4701401, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 453, ""y"": 851, ""width"": 21, ""height"": 30}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 565, ""y"": 850, ""width"": 21, ""height"": 33}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 631, ""y"": 1056, ""width"": 21, ""height"": 29}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 632, ""y"": 1123, ""width"": 20, ""height"": 28}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 632, ""y"": 1198, ""width"": 20, ""height"": 34}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 474, ""y"": 1324, ""width"": 81, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 645, ""y"": 1326, ""width"": 73, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006349085.png,4701401,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[453, 565, 631, 632, 632, 474, 645]","[851, 850, 1056, 1123, 1198, 1324, 1326]","[21, 21, 21, 20, 20, 81, 73]","[30, 33, 29, 28, 34, 35, 35]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Product', 'Product', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'no', 'no', 'no', 'no', 'no', 'no']"
X51006350750.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006350763.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006387660.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387740.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387813.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387847.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387850.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387931.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387951.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387953.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006387971.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006388064.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006388068.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006388081.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006388082.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006388089.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006389865.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006389884.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006389888.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006389893.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006389894.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006389898.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006392167.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006392273.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006392299.png,0,1,1,"{""filename"": ""X51006392299.png"", ""size"": 340767, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 396, ""y"": 1057, ""width"": 97, ""height"": 30}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 573, ""y"": 1056, ""width"": 64, ""height"": 31}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 209, ""y"": 1205, ""width"": 13, ""height"": 28}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 538, ""y"": 771, ""width"": 96, ""height"": 29}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 573, ""y"": 814, ""width"": 60, ""height"": 30}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 129, ""y"": 675, ""width"": 11, ""height"": 27}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006392299.png,340767,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[396, 573, 209, 538, 573, 129]","[1057, 1056, 1205, 771, 814, 675]","[97, 64, 13, 96, 60, 11]","[30, 31, 28, 29, 30, 27]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}, {'None': 'True'}, {'None': 'True'}]","['Total/payment', 'Total/payment', 'Other', 'Product', 'Product', 'Product']","['no', 'no', 'no', 'yes', 'yes', 'yes']"
X51006392313.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006393376.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006401836.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006401845.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006401853.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006401869.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006401940.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006401978.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414394.png,0,1,1,"{""filename"": ""X51006414394.png"", ""size"": 1809409, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 2546, ""y"": 1746, ""width"": 61, ""height"": 71}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 3235, ""y"": 1975, ""width"": 40, ""height"": 68}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51006414394.png,1809409,"['rect', 'rect']","[2546, 3235]","[1746, 1975]","[61, 40]","[71, 68]","[{'CPI': 'True'}, {'None': 'True'}]","['Metadata', 'Product']","['no', 'yes']"
X51006414425.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414427.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414431.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414433.png,0,1,1,"{""filename"": ""X51006414433.png"", ""size"": 748085, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 2256, ""y"": 1929, ""width"": 71, ""height"": 58}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 1926, ""y"": 2099, ""width"": 75, ""height"": 61}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2623, ""y"": 1933, ""width"": 37, ""height"": 61}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2344, ""y"": 2188, ""width"": 34, ""height"": 51}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""apercu""}}",X51006414433.png,748085,"['rect', 'rect', 'rect', 'rect']","[2256, 1926, 2623, 2344]","[1929, 2099, 1933, 2188]","[71, 75, 37, 34]","[58, 61, 61, 51]","[{'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}, {'None': 'True'}]","['Metadata', 'Metadata', 'Metadata', 'Company']","['no', 'yes', 'no', 'yes']"
X51006414470.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414485.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414592.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414593.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414631.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414632.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414633.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414674.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414677.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414679.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414700.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414702.png,0,1,1,"{""filename"": ""X51006414702.png"", ""size"": 1514558, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 2720, ""y"": 4369, ""width"": 265, ""height"": 94}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2717, ""y"": 4275, ""width"": 271, ""height"": 94}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2778, ""y"": 4461, ""width"": 143, ""height"": 95}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51006414702.png,1514558,"['rect', 'rect', 'rect']","[2720, 2717, 2778]","[4369, 4275, 4461]","[265, 271, 143]","[94, 94, 95]","[{'CPI': 'True'}, {'None': 'True'}, {'CUT': 'True'}]","['Total/payment', 'Total/payment', 'Total/payment']","['no', 'yes', 'no']"
X51006414703.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414708.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414711.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414713.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414714.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414717.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414718.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414721.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006414733.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006441473.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006466060.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51006466065.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51006466066.png,1,1,0,0,,,[],[],[],[],[],[],[],[]
X51006502529.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006502534.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006502535.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006554841.png,0,0,1,"{""filename"": ""X51006554841.png"", ""size"": 520424, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 482, ""y"": 965, ""width"": 87, ""height"": 32}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 481, ""y"": 793, ""width"": 86, ""height"": 34}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51006554841.png,520424,"['rect', 'rect']","[482, 481]","[965, 793]","[87, 86]","[32, 34]","[{'CPI': 'True'}, {'None': 'True'}]","['Total/payment', 'Total/payment']","['no', 'yes']"
X51006555806.png,0,0,1,"{""filename"": ""X51006555806.png"", ""size"": 752570, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 440, ""y"": 718, ""width"": 25, ""height"": 31}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 438, ""y"": 764, ""width"": 26, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 449, ""y"": 813, ""width"": 13, ""height"": 37}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Original area"": ""no"", ""Entity type"": ""Total/payment""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 446, ""y"": 912, ""width"": 14, ""height"": 33}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 497, ""y"": 912, ""width"": 15, ""height"": 35}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""paint3d""}}",X51006555806.png,752570,"['rect', 'rect', 'rect', 'rect', 'rect']","[440, 438, 449, 446, 497]","[718, 764, 813, 912, 912]","[25, 26, 13, 14, 15]","[31, 35, 37, 33, 35]","[{'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}]","['Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['yes', 'no', 'no', 'no', 'yes']"
X51006555814.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006555817.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006555819.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006555833.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006556646.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
